Platform	Author	Publish Time	URL	Content	Thumbnail	Metrics
Twitter	Kirk Borne	published on 09/04/20 at 11:15 AM	http://twitter.com/KirkDBorne/status/1301901583647555584	"I'm honored to be one of 50+ speakers at @Cognilytica FREE virtual conference #DataAIConf 9/14-9/18. Join me 9/15 as I present ""Intelligent Data Understanding for #AI"". Register: dataconf.cognilytica.com/6ear — #BigData #DataScience #MachineLearning #DataStrategy #AIStrategy @BoozAllen pic.twitter.com/D7it63Bogj"	http://twitter.com/KirkDBorne/status/1301901583647555584	"11Retweets
9Twitter Likes
267KTwitter Followers"
Twitter	Roscoe B Davis	published on 08/26/20 at 11:53 PM	http://twitter.com/RoscoeBDavis1/status/1298830924256366592	@GlennWhite1 @BarbaraRedgate @RichardGrenell @GenFlynn @88softaIlherita There are multiple possibilities of who produced the tech cuts, inside Booz Allen techs, or GCHQ in house at Meade. My tendency leans toward GCHQ since Booz Allen was under the microscope after they were flagged for abuses in early 2016.		"9Retweets
11Twitter Likes
71.1KTwitter Followers"
Twitter	Kirk Borne	published on 09/13/20 at 6:44 PM	http://twitter.com/KirkDBorne/status/1305276068404711424	The @BoozAllen #LifeSciences Playbook describes our suite of leading-edge service offerings & consulting strategy to meet mission-critical needs: dy.si/qHh4L #BigData #HealthAnalytics #HealthTech #Healthcare #AI #DataScience #IoTPL #IoT #MachineLearning #DeepLearning pic.twitter.com/tiN9TndMf1	http://twitter.com/KirkDBorne/status/1305276068404711424	"8Retweets
11Twitter Likes
268KTwitter Followers"
Twitter	Kirk Borne	published on 09/07/20 at 5:01 PM	http://twitter.com/KirkDBorne/status/1303075820517244929	I'm looking forward to speaking 9/15 at @Cognilytica FREE virtual conference #DataAIConf, with 50+ speakers & hundreds of sessions on-demand. Get more info and REGISTER here: dataconf.cognilytica.com/6ear ———— #BigData #DataScience #MachineLearning #DataStrategy #AIStrategy @BoozAllen pic.twitter.com/FvcYGbQTaG	http://twitter.com/KirkDBorne/status/1303075820517244929	"10Retweets
9Twitter Likes
267.5KTwitter Followers"
Twitter	Kirk Borne	published on 09/07/20 at 12:55 AM	http://twitter.com/KirkDBorne/status/1302832789029629952	The Many Ways that #AI is Driving the Fourth Industrial Revolution: dy.si/XUp4E by @BoozAllen —————— #BigData #DataScience #MachineLearning #PredictiveAnalytics #EdgeAnalytics #IoT #IIoT #IoTPL #Industry40 #5G #DigitalTransformation pic.twitter.com/rMsXxFhzZp	http://twitter.com/KirkDBorne/status/1302832789029629952	"12Retweets
7Twitter Likes
267.4KTwitter Followers"
Twitter	Kirk Borne	published on 09/07/20 at 12:25 AM	http://twitter.com/KirkDBorne/status/1302825410636505088	5 Steps to Integrate #AI into a #Cybersecurity Strategy: dy.si/Ro4f7 by @BoozAllen ——— #MachineLearning #BigData #DataScience #BehaviorAnalytics #AnomalyDetection #Infosec #StreamingAnalytics #EdgeAnalytics #IoT #IoTPL —— See our capabilities: dy.si/Bzco2 pic.twitter.com/b2lpP55tre	http://twitter.com/KirkDBorne/status/1302825410636505088	"14Retweets
5Twitter Likes
267.5KTwitter Followers"
Twitter	Kirk Borne	published on 09/02/20 at 12:20 AM	http://twitter.com/KirkDBorne/status/1301012039683506176	5 Steps to Integrate #AI into a #Cybersecurity Strategy: dy.si/Ro4f7 by @BoozAllen ——— #MachineLearning #BigData #DataScience #BehaviorAnalytics #AnomalyDetection #Infosec #StreamingAnalytics #EdgeAnalytics #IoT #IoTPL —— See our capabilities: dy.si/Bzco2 pic.twitter.com/Zk9OkiNIXP	http://twitter.com/KirkDBorne/status/1301012039683506176	"14Retweets
5Twitter Likes
266.9KTwitter Followers"
Twitter	Kirk Borne	published on 09/23/20 at 12:15 AM	http://twitter.com/KirkDBorne/status/1308621084783194112	.@USAirForce #GPS satellite gets a #DigitalTwin to ensure its #CyberSecurity, with the assistance of @BoozAllen — dy.si/XY8Vh —————— #GeoSpatial #GNSS #LocationIntelligence #Infosec #PNT #AI #MachineLearning #IoT #IIoT #IoTPL #Industry40 pic.twitter.com/W2O3wb5m3A	http://twitter.com/KirkDBorne/status/1308621084783194112	"10Retweets
8Twitter Likes
268.7KTwitter Followers"
Twitter	Kirk Borne	published on 09/14/20 at 9:30 AM	http://twitter.com/KirkDBorne/status/1305499040474427392	Cracking the Code — Harnessing the Exponential Power of #EmergingTechnologies — #AI, Immersive Technologies, and #EdgeComputing: dy.si/duLoS by @BoozAllen & @RPublicService —————— #IoT #IIoT #IoTPL #BigData #DataScience #MachineLearning #EdgeAnalytics #AR #VR #XR #5G pic.twitter.com/CCsW7DTORy	http://twitter.com/KirkDBorne/status/1305499040474427392	"13Retweets
5Twitter Likes
268.2KTwitter Followers"
Twitter	Kirk Borne	published on 09/06/20 at 3:30 PM	http://twitter.com/KirkDBorne/status/1302690555911188482	"I'm excited to be one of 50+ speakers at @Cognilytica FREE virtual conference #DataAIConf 9/14-9/18. Join me 9/15 as I present ""Intelligent Data Understanding for #AI"". Register: dataconf.cognilytica.com/6ear — #BigData #DataScience #MachineLearning #DataStrategy #AIStrategy @BoozAllen pic.twitter.com/YneRyvAcOG"	http://twitter.com/KirkDBorne/status/1302690555911188482	"12Retweets
6Twitter Likes
267.5KTwitter Followers"
Twitter	tyler	published on 09/04/20 at 4:41 PM	http://twitter.com/walletcheck/status/1301983734552571905	"remembering when my ex-girlfriend's sister's boyfriend told me he worked for Booz Allen Hamilton. i said something like ""oh ya, i've learned a ton from one of your old coworkers"" and he went quiet and just glared"		"2Retweets
16Twitter Likes
2.1KTwitter Followers"
Twitter	Kirk Borne	published on 09/23/20 at 9:59 PM	http://twitter.com/KirkDBorne/status/1308949020363063296	How to Integrate #AI into a #Cybersecurity Strategy: dy.si/Ro4f7 by @BoozAllen —— #MachineLearning #BigData #DataScience #BehaviorAnalytics #AnomalyDetection #Infosec #StreamingAnalytics #EdgeAnalytics #IoT #IoTPL #IIoT —— See our capabilities: dy.si/Bzco2 pic.twitter.com/EOmT8a1hWW	http://twitter.com/KirkDBorne/status/1308949020363063296	"10Retweets
7Twitter Likes
268.5KTwitter Followers"
Twitter	Kirk Borne at #ODSCEurope	published on 09/19/20 at 11:53 PM	http://twitter.com/KirkDBorne/status/1307528206505914369	K. Rozumalski, secure connected health director at @BoozAllen, discusses rise in #Healthcare #ConnectedDevices and how that is increasing #CyberSecurity vulnerabilities: dy.si/KaGD6b (On-Demand) #BigData #Infosec #DataSecurity #Healthtech #IoT #IIoT #IoTPL #Wearables pic.twitter.com/teHyOBAtWN	http://twitter.com/KirkDBorne/status/1307528206505914369	"11Retweets
6Twitter Likes
268.6KTwitter Followers"
